Account_number,Ledger,Company_name,Date,Metric,Cost
48200,  Warranties (Paid),The Vestige Group LLC,06/30/2025,Actual,0.0
48200,  Warranties (Paid),The Vestige Group LLC (All),06/30/2025,Actual,0.0
48200,  Warranties (Paid),MJM Innovations LLC,06/30/2025,Actual,0.0
48200,  Warranties (Paid),Creative Software Solutions LLC,06/30/2025,Actual,0.0
48200,  Warranties (Paid),MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
48200,  Warranties (Paid),DispatchBot LLC,06/30/2025,Actual,0.0
48200,  Warranties (Paid),TT Faster LLC,06/30/2025,Actual,0.0
48200,  Warranties (Paid),ArgoTrak Inc,06/30/2025,Actual,0.0
48200,  Warranties (Paid),Passio Tech LLC,06/30/2025,Actual,-2942.14
48200,  Warranties (Paid),Tripshot,06/30/2025,Actual,0.0
48200,  Warranties (Paid),busHive,06/30/2025,Actual,0.0
48200,  Warranties (Paid),Bytecurve,06/30/2025,Actual,0.0
48200,  Warranties (Paid),Bytecurve (All),06/30/2025,Actual,0.0
48200,  Warranties (Paid),Elimination Entity,06/30/2025,Actual,0.0
48200,  Warranties (Paid),All Locations,06/30/2025,Actual,-2942.14
49000,  Discounts & Penalties (Billed),TT Intermediate Corp,06/30/2025,Actual,0.0
49000,  Discounts & Penalties (Billed),Transit Technologies LLC,06/30/2025,Actual,0.0
49000,  Discounts & Penalties (Billed),"Foxster Opco, LLC",06/30/2025,Actual,0.0
49000,  Discounts & Penalties (Billed),Ecolane Finland,06/30/2025,Actual,0.0
49000,  Discounts & Penalties (Billed),Ecolane USA,06/30/2025,Actual,-914.03
49000,  Discounts & Penalties (Billed),Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
49000,  Discounts & Penalties (Billed),The Vestige Group LLC,06/30/2025,Actual,1633.64
49000,  Discounts & Penalties (Billed),The Vestige Group LLC (All),06/30/2025,Actual,1633.64
49000,  Discounts & Penalties (Billed),MJM Innovations LLC,06/30/2025,Actual,0.0
49000,  Discounts & Penalties (Billed),Creative Software Solutions LLC,06/30/2025,Actual,0.0
49000,  Discounts & Penalties (Billed),MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
49000,  Discounts & Penalties (Billed),DispatchBot LLC,06/30/2025,Actual,0.0
49000,  Discounts & Penalties (Billed),TT Faster LLC,06/30/2025,Actual,0.0
49000,  Discounts & Penalties (Billed),ArgoTrak Inc,06/30/2025,Actual,0.0
49000,  Discounts & Penalties (Billed),Passio Tech LLC,06/30/2025,Actual,0.0
49000,  Discounts & Penalties (Billed),Tripshot,06/30/2025,Actual,0.0
49000,  Discounts & Penalties (Billed),busHive,06/30/2025,Actual,0.0
49000,  Discounts & Penalties (Billed),Bytecurve,06/30/2025,Actual,0.0
49000,  Discounts & Penalties (Billed),Bytecurve (All),06/30/2025,Actual,0.0
49000,  Discounts & Penalties (Billed),Elimination Entity,06/30/2025,Actual,0.0
49000,  Discounts & Penalties (Billed),All Locations,06/30/2025,Actual,719.61
49200,  Discounts & Penalties (Paid),TT Intermediate Corp,06/30/2025,Actual,0.0
49200,  Discounts & Penalties (Paid),Transit Technologies LLC,06/30/2025,Actual,0.0
49200,  Discounts & Penalties (Paid),"Foxster Opco, LLC",06/30/2025,Actual,33.99
49200,  Discounts & Penalties (Paid),Ecolane Finland,06/30/2025,Actual,0.0
49200,  Discounts & Penalties (Paid),Ecolane USA,06/30/2025,Actual,2078.58
49200,  Discounts & Penalties (Paid),Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
49200,  Discounts & Penalties (Paid),The Vestige Group LLC,06/30/2025,Actual,2722.07
49200,  Discounts & Penalties (Paid),The Vestige Group LLC (All),06/30/2025,Actual,2722.07
49200,  Discounts & Penalties (Paid),MJM Innovations LLC,06/30/2025,Actual,0.0
49200,  Discounts & Penalties (Paid),Creative Software Solutions LLC,06/30/2025,Actual,0.0
49200,  Discounts & Penalties (Paid),MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
49200,  Discounts & Penalties (Paid),DispatchBot LLC,06/30/2025,Actual,0.0
49200,  Discounts & Penalties (Paid),TT Faster LLC,06/30/2025,Actual,0.0
49200,  Discounts & Penalties (Paid),ArgoTrak Inc,06/30/2025,Actual,0.0
49200,  Discounts & Penalties (Paid),Passio Tech LLC,06/30/2025,Actual,0.0
49200,  Discounts & Penalties (Paid),Tripshot,06/30/2025,Actual,1847.04
49200,  Discounts & Penalties (Paid),busHive,06/30/2025,Actual,3200.0
49200,  Discounts & Penalties (Paid),Bytecurve,06/30/2025,Actual,0.0
49200,  Discounts & Penalties (Paid),Bytecurve (All),06/30/2025,Actual,3200.0
49200,  Discounts & Penalties (Paid),Elimination Entity,06/30/2025,Actual,0.0
49200,  Discounts & Penalties (Paid),All Locations,06/30/2025,Actual,9881.68
49997,  Revenue haircut,TT Intermediate Corp,06/30/2025,Actual,0.0
49997,  Revenue haircut,Transit Technologies LLC,06/30/2025,Actual,0.0
49997,  Revenue haircut,"Foxster Opco, LLC",06/30/2025,Actual,0.0
49997,  Revenue haircut,Ecolane Finland,06/30/2025,Actual,0.0
49997,  Revenue haircut,Ecolane USA,06/30/2025,Actual,317.0
49997,  Revenue haircut,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
49997,  Revenue haircut,The Vestige Group LLC,06/30/2025,Actual,0.0
49997,  Revenue haircut,The Vestige Group LLC (All),06/30/2025,Actual,0.0
49997,  Revenue haircut,MJM Innovations LLC,06/30/2025,Actual,0.0
49997,  Revenue haircut,Creative Software Solutions LLC,06/30/2025,Actual,0.0
49997,  Revenue haircut,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
49997,  Revenue haircut,DispatchBot LLC,06/30/2025,Actual,0.0
49997,  Revenue haircut,TT Faster LLC,06/30/2025,Actual,0.0
49997,  Revenue haircut,ArgoTrak Inc,06/30/2025,Actual,0.0
49997,  Revenue haircut,Passio Tech LLC,06/30/2025,Actual,1962.0
49997,  Revenue haircut,Tripshot,06/30/2025,Actual,0.0
49997,  Revenue haircut,busHive,06/30/2025,Actual,0.0
49997,  Revenue haircut,Bytecurve,06/30/2025,Actual,0.0
49997,  Revenue haircut,Bytecurve (All),06/30/2025,Actual,0.0
49997,  Revenue haircut,Elimination Entity,06/30/2025,Actual,0.0
49997,  Revenue haircut,All Locations,06/30/2025,Actual,2279.0
50000,  Cost of goods sold,TT Intermediate Corp,06/30/2025,Actual,0.0
50000,  Cost of goods sold,Transit Technologies LLC,06/30/2025,Actual,0.0
50000,  Cost of goods sold,"Foxster Opco, LLC",06/30/2025,Actual,0.0
50000,  Cost of goods sold,Ecolane Finland,06/30/2025,Actual,0.0
50000,  Cost of goods sold,Ecolane USA,06/30/2025,Actual,0.0
50000,  Cost of goods sold,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
50000,  Cost of goods sold,The Vestige Group LLC,06/30/2025,Actual,16278.54
50000,  Cost of goods sold,The Vestige Group LLC (All),06/30/2025,Actual,16278.54
50000,  Cost of goods sold,MJM Innovations LLC,06/30/2025,Actual,0.0
50000,  Cost of goods sold,Creative Software Solutions LLC,06/30/2025,Actual,0.0
50000,  Cost of goods sold,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
50000,  Cost of goods sold,DispatchBot LLC,06/30/2025,Actual,0.0
50000,  Cost of goods sold,TT Faster LLC,06/30/2025,Actual,0.0
50000,  Cost of goods sold,ArgoTrak Inc,06/30/2025,Actual,0.0
50000,  Cost of goods sold,Passio Tech LLC,06/30/2025,Actual,0.0
50000,  Cost of goods sold,Tripshot,06/30/2025,Actual,0.0
50000,  Cost of goods sold,busHive,06/30/2025,Actual,0.0
50000,  Cost of goods sold,Bytecurve,06/30/2025,Actual,0.0
50000,  Cost of goods sold,Bytecurve (All),06/30/2025,Actual,0.0
50000,  Cost of goods sold,Elimination Entity,06/30/2025,Actual,0.0
50000,  Cost of goods sold,All Locations,06/30/2025,Actual,16278.54
50001,  Hosting,TT Intermediate Corp,06/30/2025,Actual,0.0
50001,  Hosting,Transit Technologies LLC,06/30/2025,Actual,0.0
50001,  Hosting,"Foxster Opco, LLC",06/30/2025,Actual,50358.2
50001,  Hosting,Ecolane Finland,06/30/2025,Actual,0.0
50001,  Hosting,Ecolane USA,06/30/2025,Actual,48118.01
50001,  Hosting,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
50001,  Hosting,The Vestige Group LLC,06/30/2025,Actual,10858.88
50001,  Hosting,The Vestige Group LLC (All),06/30/2025,Actual,10858.88
50001,  Hosting,MJM Innovations LLC,06/30/2025,Actual,0.0
50001,  Hosting,Creative Software Solutions LLC,06/30/2025,Actual,0.0
50001,  Hosting,MJM Innovations LLC - NEW,06/30/2025,Actual,5648.3
50001,  Hosting,DispatchBot LLC,06/30/2025,Actual,0.0
50001,  Hosting,TT Faster LLC,06/30/2025,Actual,88687.21
50001,  Hosting,ArgoTrak Inc,06/30/2025,Actual,0.0
50001,  Hosting,Passio Tech LLC,06/30/2025,Actual,14413.58
50001,  Hosting,Tripshot,06/30/2025,Actual,92988.72
50001,  Hosting,busHive,06/30/2025,Actual,48066.45
50001,  Hosting,Bytecurve,06/30/2025,Actual,47305.18
50001,  Hosting,Bytecurve (All),06/30/2025,Actual,95371.63
50001,  Hosting,Elimination Entity,06/30/2025,Actual,0.0
50001,  Hosting,All Locations,06/30/2025,Actual,406444.53
50002,  Third party system costs,TT Intermediate Corp,06/30/2025,Actual,0.0
50002,  Third party system costs,Transit Technologies LLC,06/30/2025,Actual,0.0
50002,  Third party system costs,"Foxster Opco, LLC",06/30/2025,Actual,20806.3
50002,  Third party system costs,Ecolane Finland,06/30/2025,Actual,0.0
50002,  Third party system costs,Ecolane USA,06/30/2025,Actual,119532.25
50002,  Third party system costs,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
50002,  Third party system costs,The Vestige Group LLC,06/30/2025,Actual,17969.48
50002,  Third party system costs,The Vestige Group LLC (All),06/30/2025,Actual,17969.48
50002,  Third party system costs,MJM Innovations LLC,06/30/2025,Actual,0.0
50002,  Third party system costs,Creative Software Solutions LLC,06/30/2025,Actual,0.0
50002,  Third party system costs,MJM Innovations LLC - NEW,06/30/2025,Actual,6292.26
50002,  Third party system costs,DispatchBot LLC,06/30/2025,Actual,0.0
50002,  Third party system costs,TT Faster LLC,06/30/2025,Actual,10824.35
50002,  Third party system costs,ArgoTrak Inc,06/30/2025,Actual,0.0
50002,  Third party system costs,Passio Tech LLC,06/30/2025,Actual,5895.0
50002,  Third party system costs,Tripshot,06/30/2025,Actual,10730.1
50002,  Third party system costs,busHive,06/30/2025,Actual,0.0
50002,  Third party system costs,Bytecurve,06/30/2025,Actual,3072.71
50002,  Third party system costs,Bytecurve (All),06/30/2025,Actual,3072.71
50002,  Third party system costs,Elimination Entity,06/30/2025,Actual,0.0
50002,  Third party system costs,All Locations,06/30/2025,Actual,195122.45
50003,  Hardware,TT Intermediate Corp,06/30/2025,Actual,0.0
50003,  Hardware,Transit Technologies LLC,06/30/2025,Actual,0.0
50003,  Hardware,"Foxster Opco, LLC",06/30/2025,Actual,107.99
50003,  Hardware,Ecolane Finland,06/30/2025,Actual,0.0
50003,  Hardware,Ecolane USA,06/30/2025,Actual,0.0
50003,  Hardware,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
50003,  Hardware,The Vestige Group LLC,06/30/2025,Actual,425073.54
50003,  Hardware,The Vestige Group LLC (All),06/30/2025,Actual,425073.54
50003,  Hardware,MJM Innovations LLC,06/30/2025,Actual,0.0
50003,  Hardware,Creative Software Solutions LLC,06/30/2025,Actual,0.0
50003,  Hardware,MJM Innovations LLC - NEW,06/30/2025,Actual,568.37
50003,  Hardware,DispatchBot LLC,06/30/2025,Actual,0.0
50003,  Hardware,TT Faster LLC,06/30/2025,Actual,3248.36
50003,  Hardware,ArgoTrak Inc,06/30/2025,Actual,0.0
50003,  Hardware,Passio Tech LLC,06/30/2025,Actual,278571.89
50003,  Hardware,Tripshot,06/30/2025,Actual,8018.09
50003,  Hardware,busHive,06/30/2025,Actual,0.0
50003,  Hardware,Bytecurve,06/30/2025,Actual,6671.31
50003,  Hardware,Bytecurve (All),06/30/2025,Actual,6671.31
50003,  Hardware,Elimination Entity,06/30/2025,Actual,0.0
50003,  Hardware,All Locations,06/30/2025,Actual,722259.55
50005,  Labor costs - direct,TT Intermediate Corp,06/30/2025,Actual,0.0
50005,  Labor costs - direct,Transit Technologies LLC,06/30/2025,Actual,0.0
50005,  Labor costs - direct,"Foxster Opco, LLC",06/30/2025,Actual,0.0
50005,  Labor costs - direct,Ecolane Finland,06/30/2025,Actual,0.0
50005,  Labor costs - direct,Ecolane USA,06/30/2025,Actual,0.0
50005,  Labor costs - direct,Argo-Migrated to Vestige Group,06/30/2025,Actual,3059.53
50005,  Labor costs - direct,The Vestige Group LLC,06/30/2025,Actual,133064.99
50005,  Labor costs - direct,The Vestige Group LLC (All),06/30/2025,Actual,136124.52
50005,  Labor costs - direct,MJM Innovations LLC,06/30/2025,Actual,0.0
50005,  Labor costs - direct,Creative Software Solutions LLC,06/30/2025,Actual,0.0
50005,  Labor costs - direct,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
50005,  Labor costs - direct,DispatchBot LLC,06/30/2025,Actual,0.0
50005,  Labor costs - direct,TT Faster LLC,06/30/2025,Actual,0.0
50005,  Labor costs - direct,ArgoTrak Inc,06/30/2025,Actual,0.0
50005,  Labor costs - direct,Passio Tech LLC,06/30/2025,Actual,110060.56
50005,  Labor costs - direct,Tripshot,06/30/2025,Actual,2115.0
50005,  Labor costs - direct,busHive,06/30/2025,Actual,0.0
50005,  Labor costs - direct,Bytecurve,06/30/2025,Actual,0.0
50005,  Labor costs - direct,Bytecurve (All),06/30/2025,Actual,0.0
50005,  Labor costs - direct,Elimination Entity,06/30/2025,Actual,0.0
50005,  Labor costs - direct,All Locations,06/30/2025,Actual,248300.08
50006,  Connectivity,TT Intermediate Corp,06/30/2025,Actual,0.0
50006,  Connectivity,Transit Technologies LLC,06/30/2025,Actual,0.0
50006,  Connectivity,"Foxster Opco, LLC",06/30/2025,Actual,0.0
50006,  Connectivity,Ecolane Finland,06/30/2025,Actual,0.0
50006,  Connectivity,Ecolane USA,06/30/2025,Actual,9832.61
50006,  Connectivity,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
50006,  Connectivity,The Vestige Group LLC,06/30/2025,Actual,35196.11
50006,  Connectivity,The Vestige Group LLC (All),06/30/2025,Actual,35196.11
50006,  Connectivity,MJM Innovations LLC,06/30/2025,Actual,0.0
50006,  Connectivity,Creative Software Solutions LLC,06/30/2025,Actual,0.0
50006,  Connectivity,MJM Innovations LLC - NEW,06/30/2025,Actual,4000.37
50006,  Connectivity,DispatchBot LLC,06/30/2025,Actual,0.0
50006,  Connectivity,TT Faster LLC,06/30/2025,Actual,0.0
50006,  Connectivity,ArgoTrak Inc,06/30/2025,Actual,0.0
50006,  Connectivity,Passio Tech LLC,06/30/2025,Actual,37775.72
50006,  Connectivity,Tripshot,06/30/2025,Actual,46421.83
50006,  Connectivity,busHive,06/30/2025,Actual,371.32
50006,  Connectivity,Bytecurve,06/30/2025,Actual,0.0
50006,  Connectivity,Bytecurve (All),06/30/2025,Actual,371.32
50006,  Connectivity,Elimination Entity,06/30/2025,Actual,0.0
50006,  Connectivity,All Locations,06/30/2025,Actual,133597.96
50008,  Rebate,TT Intermediate Corp,06/30/2025,Actual,0.0
50008,  Rebate,Transit Technologies LLC,06/30/2025,Actual,0.0
50008,  Rebate,"Foxster Opco, LLC",06/30/2025,Actual,0.0
50008,  Rebate,Ecolane Finland,06/30/2025,Actual,0.0
50008,  Rebate,Ecolane USA,06/30/2025,Actual,0.0
50008,  Rebate,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
50008,  Rebate,The Vestige Group LLC,06/30/2025,Actual,-2495.64
50008,  Rebate,The Vestige Group LLC (All),06/30/2025,Actual,-2495.64
50008,  Rebate,MJM Innovations LLC,06/30/2025,Actual,0.0
50008,  Rebate,Creative Software Solutions LLC,06/30/2025,Actual,0.0
50008,  Rebate,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
50008,  Rebate,DispatchBot LLC,06/30/2025,Actual,0.0
50008,  Rebate,TT Faster LLC,06/30/2025,Actual,0.0
50008,  Rebate,ArgoTrak Inc,06/30/2025,Actual,0.0
50008,  Rebate,Passio Tech LLC,06/30/2025,Actual,0.0
50008,  Rebate,Tripshot,06/30/2025,Actual,0.0
50008,  Rebate,busHive,06/30/2025,Actual,0.0
50008,  Rebate,Bytecurve,06/30/2025,Actual,0.0
50008,  Rebate,Bytecurve (All),06/30/2025,Actual,0.0
50008,  Rebate,Elimination Entity,06/30/2025,Actual,0.0
50008,  Rebate,All Locations,06/30/2025,Actual,-2495.64
50009,  Hardware_SAAS amortization,TT Intermediate Corp,06/30/2025,Actual,0.0
50009,  Hardware_SAAS amortization,Transit Technologies LLC,06/30/2025,Actual,0.0
50009,  Hardware_SAAS amortization,"Foxster Opco, LLC",06/30/2025,Actual,0.0
50009,  Hardware_SAAS amortization,Ecolane Finland,06/30/2025,Actual,0.0
50009,  Hardware_SAAS amortization,Ecolane USA,06/30/2025,Actual,0.0
50009,  Hardware_SAAS amortization,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
50009,  Hardware_SAAS amortization,The Vestige Group LLC,06/30/2025,Actual,0.0
50009,  Hardware_SAAS amortization,The Vestige Group LLC (All),06/30/2025,Actual,0.0
50009,  Hardware_SAAS amortization,MJM Innovations LLC,06/30/2025,Actual,0.0
50009,  Hardware_SAAS amortization,Creative Software Solutions LLC,06/30/2025,Actual,0.0
50009,  Hardware_SAAS amortization,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
50009,  Hardware_SAAS amortization,DispatchBot LLC,06/30/2025,Actual,0.0
50009,  Hardware_SAAS amortization,TT Faster LLC,06/30/2025,Actual,0.0
50009,  Hardware_SAAS amortization,ArgoTrak Inc,06/30/2025,Actual,0.0
50009,  Hardware_SAAS amortization,Passio Tech LLC,06/30/2025,Actual,8483.66
50009,  Hardware_SAAS amortization,Tripshot,06/30/2025,Actual,0.0
50009,  Hardware_SAAS amortization,busHive,06/30/2025,Actual,0.0
50009,  Hardware_SAAS amortization,Bytecurve,06/30/2025,Actual,0.0
50009,  Hardware_SAAS amortization,Bytecurve (All),06/30/2025,Actual,0.0
50009,  Hardware_SAAS amortization,Elimination Entity,06/30/2025,Actual,0.0
50009,  Hardware_SAAS amortization,All Locations,06/30/2025,Actual,8483.66
50010,  Supplies and materials - COGS,TT Intermediate Corp,06/30/2025,Actual,0.0
50010,  Supplies and materials - COGS,Transit Technologies LLC,06/30/2025,Actual,0.0
50010,  Supplies and materials - COGS,"Foxster Opco, LLC",06/30/2025,Actual,0.0
50010,  Supplies and materials - COGS,Ecolane Finland,06/30/2025,Actual,0.0
50010,  Supplies and materials - COGS,Ecolane USA,06/30/2025,Actual,0.0
50010,  Supplies and materials - COGS,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
50010,  Supplies and materials - COGS,The Vestige Group LLC,06/30/2025,Actual,3988.3
50010,  Supplies and materials - COGS,The Vestige Group LLC (All),06/30/2025,Actual,3988.3
50010,  Supplies and materials - COGS,MJM Innovations LLC,06/30/2025,Actual,0.0
50010,  Supplies and materials - COGS,Creative Software Solutions LLC,06/30/2025,Actual,0.0
50010,  Supplies and materials - COGS,MJM Innovations LLC - NEW,06/30/2025,Actual,2307.94
50010,  Supplies and materials - COGS,DispatchBot LLC,06/30/2025,Actual,0.0
50010,  Supplies and materials - COGS,TT Faster LLC,06/30/2025,Actual,0.0
50010,  Supplies and materials - COGS,ArgoTrak Inc,06/30/2025,Actual,0.0
50010,  Supplies and materials - COGS,Passio Tech LLC,06/30/2025,Actual,72013.89
50010,  Supplies and materials - COGS,Tripshot,06/30/2025,Actual,0.0
50010,  Supplies and materials - COGS,busHive,06/30/2025,Actual,0.0
50010,  Supplies and materials - COGS,Bytecurve,06/30/2025,Actual,0.0
50010,  Supplies and materials - COGS,Bytecurve (All),06/30/2025,Actual,0.0
50010,  Supplies and materials - COGS,Elimination Entity,06/30/2025,Actual,0.0
50010,  Supplies and materials - COGS,All Locations,06/30/2025,Actual,78310.13
50011,  Leased asset amortization,TT Intermediate Corp,06/30/2025,Actual,0.0
50011,  Leased asset amortization,Transit Technologies LLC,06/30/2025,Actual,0.0
50011,  Leased asset amortization,"Foxster Opco, LLC",06/30/2025,Actual,0.0
50011,  Leased asset amortization,Ecolane Finland,06/30/2025,Actual,0.0
50011,  Leased asset amortization,Ecolane USA,06/30/2025,Actual,0.0
50011,  Leased asset amortization,Argo-Migrated to Vestige Group,06/30/2025,Actual,7708.84
50011,  Leased asset amortization,The Vestige Group LLC,06/30/2025,Actual,119700.94
50011,  Leased asset amortization,The Vestige Group LLC (All),06/30/2025,Actual,127409.78
50011,  Leased asset amortization,MJM Innovations LLC,06/30/2025,Actual,0.0
50011,  Leased asset amortization,Creative Software Solutions LLC,06/30/2025,Actual,0.0
50011,  Leased asset amortization,MJM Innovations LLC - NEW,06/30/2025,Actual,843.75
50011,  Leased asset amortization,DispatchBot LLC,06/30/2025,Actual,0.0
50011,  Leased asset amortization,TT Faster LLC,06/30/2025,Actual,0.0
50011,  Leased asset amortization,ArgoTrak Inc,06/30/2025,Actual,0.0
50011,  Leased asset amortization,Passio Tech LLC,06/30/2025,Actual,0.0
50011,  Leased asset amortization,Tripshot,06/30/2025,Actual,0.0
50011,  Leased asset amortization,busHive,06/30/2025,Actual,0.0
50011,  Leased asset amortization,Bytecurve,06/30/2025,Actual,0.0
50011,  Leased asset amortization,Bytecurve (All),06/30/2025,Actual,0.0
50011,  Leased asset amortization,Elimination Entity,06/30/2025,Actual,0.0
50011,  Leased asset amortization,All Locations,06/30/2025,Actual,128253.53
50012,  RMA expense_COGS,TT Intermediate Corp,06/30/2025,Actual,0.0
50012,  RMA expense_COGS,Transit Technologies LLC,06/30/2025,Actual,0.0
50012,  RMA expense_COGS,"Foxster Opco, LLC",06/30/2025,Actual,0.0
50012,  RMA expense_COGS,Ecolane Finland,06/30/2025,Actual,0.0
50012,  RMA expense_COGS,Ecolane USA,06/30/2025,Actual,0.0
50012,  RMA expense_COGS,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
50012,  RMA expense_COGS,The Vestige Group LLC,06/30/2025,Actual,-635.03
50012,  RMA expense_COGS,The Vestige Group LLC (All),06/30/2025,Actual,-635.03
50012,  RMA expense_COGS,MJM Innovations LLC,06/30/2025,Actual,0.0
50012,  RMA expense_COGS,Creative Software Solutions LLC,06/30/2025,Actual,0.0
50012,  RMA expense_COGS,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
50012,  RMA expense_COGS,DispatchBot LLC,06/30/2025,Actual,0.0
50012,  RMA expense_COGS,TT Faster LLC,06/30/2025,Actual,0.0
50012,  RMA expense_COGS,ArgoTrak Inc,06/30/2025,Actual,0.0
50012,  RMA expense_COGS,Passio Tech LLC,06/30/2025,Actual,0.0
50012,  RMA expense_COGS,Tripshot,06/30/2025,Actual,0.0
50012,  RMA expense_COGS,busHive,06/30/2025,Actual,0.0
50012,  RMA expense_COGS,Bytecurve,06/30/2025,Actual,0.0
50012,  RMA expense_COGS,Bytecurve (All),06/30/2025,Actual,0.0
50012,  RMA expense_COGS,Elimination Entity,06/30/2025,Actual,0.0
50012,  RMA expense_COGS,All Locations,06/30/2025,Actual,-635.03
50015,  Program Costs,TT Intermediate Corp,06/30/2025,Actual,0.0
50015,  Program Costs,Transit Technologies LLC,06/30/2025,Actual,0.0
50015,  Program Costs,"Foxster Opco, LLC",06/30/2025,Actual,7660.02
50015,  Program Costs,Ecolane Finland,06/30/2025,Actual,0.0
50015,  Program Costs,Ecolane USA,06/30/2025,Actual,0.0
50015,  Program Costs,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
50015,  Program Costs,The Vestige Group LLC,06/30/2025,Actual,0.0
50015,  Program Costs,The Vestige Group LLC (All),06/30/2025,Actual,0.0
50015,  Program Costs,MJM Innovations LLC,06/30/2025,Actual,0.0
50015,  Program Costs,Creative Software Solutions LLC,06/30/2025,Actual,0.0
50015,  Program Costs,MJM Innovations LLC - NEW,06/30/2025,Actual,107896.14
50015,  Program Costs,DispatchBot LLC,06/30/2025,Actual,0.0
50015,  Program Costs,TT Faster LLC,06/30/2025,Actual,0.0
50015,  Program Costs,ArgoTrak Inc,06/30/2025,Actual,0.0
50015,  Program Costs,Passio Tech LLC,06/30/2025,Actual,0.0
50015,  Program Costs,Tripshot,06/30/2025,Actual,0.0
50015,  Program Costs,busHive,06/30/2025,Actual,0.0
50015,  Program Costs,Bytecurve,06/30/2025,Actual,0.0
50015,  Program Costs,Bytecurve (All),06/30/2025,Actual,0.0
50015,  Program Costs,Elimination Entity,06/30/2025,Actual,0.0
50015,  Program Costs,All Locations,06/30/2025,Actual,115556.16
50033,  Warranty expense - HaaS,TT Intermediate Corp,06/30/2025,Actual,0.0
50033,  Warranty expense - HaaS,Transit Technologies LLC,06/30/2025,Actual,0.0
50033,  Warranty expense - HaaS,"Foxster Opco, LLC",06/30/2025,Actual,0.0
50033,  Warranty expense - HaaS,Ecolane Finland,06/30/2025,Actual,0.0
50033,  Warranty expense - HaaS,Ecolane USA,06/30/2025,Actual,0.0
50033,  Warranty expense - HaaS,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
50033,  Warranty expense - HaaS,The Vestige Group LLC,06/30/2025,Actual,30245.82
50033,  Warranty expense - HaaS,The Vestige Group LLC (All),06/30/2025,Actual,30245.82
50033,  Warranty expense - HaaS,MJM Innovations LLC,06/30/2025,Actual,0.0
50033,  Warranty expense - HaaS,Creative Software Solutions LLC,06/30/2025,Actual,0.0
50033,  Warranty expense - HaaS,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
50033,  Warranty expense - HaaS,DispatchBot LLC,06/30/2025,Actual,0.0
50033,  Warranty expense - HaaS,TT Faster LLC,06/30/2025,Actual,0.0
50033,  Warranty expense - HaaS,ArgoTrak Inc,06/30/2025,Actual,0.0
50033,  Warranty expense - HaaS,Passio Tech LLC,06/30/2025,Actual,0.0
50033,  Warranty expense - HaaS,Tripshot,06/30/2025,Actual,0.0
50033,  Warranty expense - HaaS,busHive,06/30/2025,Actual,0.0
50033,  Warranty expense - HaaS,Bytecurve,06/30/2025,Actual,0.0
50033,  Warranty expense - HaaS,Bytecurve (All),06/30/2025,Actual,0.0
50033,  Warranty expense - HaaS,Elimination Entity,06/30/2025,Actual,0.0
50033,  Warranty expense - HaaS,All Locations,06/30/2025,Actual,30245.82
59996,  Tariff and Shipping expense,TT Intermediate Corp,06/30/2025,Actual,0.0
59996,  Tariff and Shipping expense,Transit Technologies LLC,06/30/2025,Actual,0.0
59996,  Tariff and Shipping expense,"Foxster Opco, LLC",06/30/2025,Actual,0.0
59996,  Tariff and Shipping expense,Ecolane Finland,06/30/2025,Actual,0.0
59996,  Tariff and Shipping expense,Ecolane USA,06/30/2025,Actual,0.0
59996,  Tariff and Shipping expense,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
59996,  Tariff and Shipping expense,The Vestige Group LLC,06/30/2025,Actual,8761.67
59996,  Tariff and Shipping expense,The Vestige Group LLC (All),06/30/2025,Actual,8761.67
59996,  Tariff and Shipping expense,MJM Innovations LLC,06/30/2025,Actual,0.0
59996,  Tariff and Shipping expense,Creative Software Solutions LLC,06/30/2025,Actual,0.0
59996,  Tariff and Shipping expense,MJM Innovations LLC - NEW,06/30/2025,Actual,6.93
59996,  Tariff and Shipping expense,DispatchBot LLC,06/30/2025,Actual,0.0
59996,  Tariff and Shipping expense,TT Faster LLC,06/30/2025,Actual,0.0
